obsdata,simdata,id,type
8703.21399621723,7509.651552941939,Crystal,Hypolimnion
4882.43945307451,5016.696142523664,Crystal,Hypolimnion
167.113910186199,628.3440543071493,Crystal,Hypolimnion
10782.2766546981,11517.036691837557,Crystal,Hypolimnion
9692.773139652101,10392.262155115182,Crystal,Hypolimnion
11183.1545528236,10451.097829855147,Crystal,Hypolimnion
9901.77789786544,10327.88871447369,Crystal,Hypolimnion
11136.5644420427,10400.780536293829,Crystal,Hypolimnion
10128.662523642299,9890.013874573271,Crystal,Hypolimnion
7925.20125260275,8811.488714890369,Crystal,Hypolimnion
8902.75769350581,8283.159832109463,Crystal,Hypolimnion
7562.160679453829,7036.521858540219,Crystal,Hypolimnion
3910.1889425935,5830.5666627274,Crystal,Hypolimnion
10465.7448797139,6543.393207789533,Crystal,Hypolimnion
0,1869.186425184868,Crystal,Hypolimnion
0,259.89163747323363,Crystal,Hypolimnion
10600,10505.128469515828,Fish,Epilimnion
10244.2528735632,10063.70260770106,Fish,Epilimnion
9977.15517241379,10230.07920503279,Fish,Epilimnion
8935.19553072626,9018.620253079536,Fish,Epilimnion
8366.666666666672,8964.912979972647,Fish,Epilimnion
10153.817504655499,8679.969522338792,Fish,Epilimnion
8566.66666666667,8269.675967295963,Fish,Epilimnion
6081.46551724138,7673.699971471276,Fish,Epilimnion
6577.65363128492,7071.6126169871595,Fish,Epilimnion
8994.00406504065,8345.559048463983,Fish,Epilimnion
9312.578616352199,9418.362823715725,Fish,Epilimnion
8870.320656226699,9822.582282352136,Fish,Epilimnion
11300,10783.9480902839,Fish,Epilimnion
10536.465324384799,11069.277421825498,Fish,Epilimnion
10229.2682926829,10148.420446442644,Fish,Epilimnion
11135.775862069,10434.942273308128,Fish,Epilimnion
9988.82681564246,8890.462424032523,Fish,Epilimnion
9700,9226.966417682866,Fish,Epilimnion
7927.15517241379,8533.868048818073,Fish,Epilimnion
7455.74712643678,8417.267414223552,Fish,Epilimnion
8880,8404.536690414192,Fish,Epilimnion
9219.207317073171,8747.747652771517,Fish,Epilimnion
8410.16260162602,9227.765813290833,Fish,Epilimnion
11354.0229885057,11653.557857218428,Fish,Epilimnion
8125.884543761639,10748.141831808089,Fish,Epilimnion
11531.471135940401,8972.544592942759,Fish,Epilimnion
7248.230912476721,9152.121436636671,Fish,Epilimnion
9750,9368.007470519582,Fish,Epilimnion
10468.528864059599,8531.145072202977,Fish,Epilimnion
7203.72439478585,8191.990697755294,Fish,Epilimnion
7300,7746.741198414329,Fish,Epilimnion
7775.7183908046,7926.064660885272,Fish,Epilimnion
7577.15517241379,7787.734994470193,Fish,Epilimnion
8147.12643678161,7904.860201768947,Fish,Epilimnion
7863.55029585799,8269.687474669003,Fish,Epilimnion
8424.98135719612,9507.09486212293,Fish,Epilimnion
11777.155172413799,12540.261916606592,Fish,Epilimnion
11331.471135940401,11138.50142363747,Fish,Epilimnion
11327.1551724138,10666.415132282582,Fish,Epilimnion
9677.15517241379,9487.84528849638,Fish,Epilimnion
10505.7471264368,10104.859669266,Fish,Epilimnion
10415.9763313609,9967.290695808084,Fish,Epilimnion
8477.15517241379,8636.767947596016,Fish,Epilimnion
7771.40804597701,8036.058621875253,Fish,Epilimnion
7155.85798816568,7592.385025324644,Fish,Epilimnion
8961.18343195266,8528.84935500191,Fish,Epilimnion
9037.869822485209,7626.694717392298,Fish,Epilimnion
10044.654088050302,8290.45584037356,Fish,Epilimnion
7996.268656716419,7468.614422491229,Fish,Epilimnion
12000,12958.287751274724,Fish,Epilimnion
12471.408045977001,12612.23830155918,Fish,Epilimnion
9666.66666666667,9857.967637223466,Fish,Epilimnion
11935.1955307263,10449.69476778883,Fish,Epilimnion
9272.84482758621,9695.93195208305,Fish,Epilimnion
9144.25287356322,9422.55675280854,Fish,Epilimnion
8833.33333333333,9387.049491203898,Fish,Epilimnion
8435.1764705882415,8002.397504441755,Fish,Epilimnion
9780.82352941176,9081.174425853407,Fish,Epilimnion
7675.8758758758795,8399.58178543284,Fish,Epilimnion
7774.57457457458,7412.092765345223,Fish,Epilimnion
8281.57467532468,8147.491355705087,Fish,Epilimnion
9274.16666666667,8527.674941271098,Fish,Epilimnion
10302.9013539652,9909.804811107428,Fish,Epilimnion
8329.4674556213,8373.38676157689,Fish,Epilimnion
7696.03658536585,8951.340099791885,Fish,Epilimnion
8765.52941176471,8275.520484138786,Fish,Epilimnion
8863.29411764706,8500.127376433693,Fish,Epilimnion
8417.05882352941,8241.450106204877,Fish,Epilimnion
8635.60606060606,7918.158457827938,Fish,Epilimnion
6165.76576576577,7331.915789661392,Fish,Epilimnion
8378.97897897898,7354.87053487259,Fish,Epilimnion
7661.63522012579,8189.646646909117,Fish,Epilimnion
9113.05555555555,9341.346960894918,Fish,Epilimnion
10882.0283370619,11570.392892991851,Fish,Epilimnion
11474.6951219512,10861.940610242576,Fish,Epilimnion
9442.47967479675,9737.227082618869,Fish,Epilimnion
8992.07100591716,9364.990931831884,Fish,Epilimnion
8519.176470588229,8674.777869259973,Fish,Epilimnion
9119.05882352941,8754.31748910674,Fish,Epilimnion
8910.76923076923,9044.12837620799,Fish,Epilimnion
9027.33739837398,9074.25541766988,Fish,Epilimnion
9992.81609195402,9250.466750521531,Fish,Epilimnion
8459.983766233769,8913.957507917085,Fish,Epilimnion
8843.283582089549,10083.650038285905,Fish,Epilimnion
11801.9114688129,11579.68143362889,Fish,Epilimnion
10629.667519181601,10816.368836965625,Fish,Epilimnion
10932.8973843058,10659.278188697552,Fish,Epilimnion
9684.33908045977,10328.017174347544,Fish,Epilimnion
10660.828402366898,9815.385701238369,Fish,Epilimnion
9238.12877263581,9269.33593952764,Fish,Epilimnion
9376.7217630854,8252.881200889035,Fish,Epilimnion
8576.20889748549,8920.748153844372,Fish,Epilimnion
8704.97041420118,8705.444613741569,Fish,Epilimnion
8070.833333333329,8350.191383709633,Fish,Epilimnion
8706.04026845638,8826.421749084777,Fish,Epilimnion
10200,10183.887345477127,Fish,Epilimnion
11500,9650.092081931203,Fish,Epilimnion
7800,9434.056197514898,Fish,Epilimnion
10057.355679702001,9134.226659848866,Fish,Epilimnion
8217.6331360946715,8843.912648916781,Fish,Epilimnion
7881.30177514793,8523.752051500727,Fish,Epilimnion
9156.38418079096,8481.132296821987,Fish,Epilimnion
8388.284023668639,8643.126538434235,Fish,Epilimnion
9349.396378269621,8002.566587845892,Fish,Epilimnion
6648.7681970884705,9179.773373348597,Fish,Epilimnion
12611.2927191679,10817.355104319471,Fish,Epilimnion
10357.4239713775,10734.734026716476,Fish,Epilimnion
11505.7471264368,10278.882863938736,Fish,Epilimnion
10680.851063829801,10712.249319358723,Fish,Epilimnion
11068.6390532544,9602.237307023424,Fish,Epilimnion
8726.35294117647,9924.770924422251,Fish,Epilimnion
8654.310344827589,9485.279672314644,Fish,Epilimnion
9695.5955955956,9296.841712425066,Fish,Epilimnion
9987.0808678501,9571.99565012861,Fish,Epilimnion
9039.23154701719,9194.906704103683,Fish,Epilimnion
8133.333333333329,9001.679899438104,Fish,Epilimnion
10498.4452736318,10915.623148354764,Fish,Epilimnion
12627.100591716,11688.79023724916,Fish,Epilimnion
11596.275605214201,10387.41410378086,Fish,Epilimnion
10218.1910569106,11086.84733141042,Fish,Epilimnion
10646.1824953445,9662.266384139875,Fish,Epilimnion
9281.88235294118,9639.436784194444,Fish,Epilimnion
9200,9311.880237732385,Fish,Epilimnion
8491.52298850575,9224.57009545578,Fish,Epilimnion
9745.50050556117,9535.97956341201,Fish,Epilimnion
11299.6500437445,9207.289481692307,Fish,Epilimnion
7213.21138211382,9226.64988764302,Fish,Epilimnion
8852.87356321839,9046.535081449245,Fish,Epilimnion
10905.995934959301,11765.84953859178,Fish,Epilimnion
10000,10097.505235984769,Fish,Epilimnion
10326.0355029586,9999.038059607768,Fish,Epilimnion
9121.301775147931,9493.262801508274,Fish,Epilimnion
8939.94252873563,8509.810893653275,Fish,Epilimnion
7468.86886886887,8222.106925533119,Fish,Epilimnion
8958.62068965517,8425.589647946674,Fish,Epilimnion
7970.39106145251,7823.2456974348725,Fish,Epilimnion
7057.98816568047,7629.914851123363,Fish,Epilimnion
7858.5365853658495,8727.829227233357,Fish,Epilimnion
7700,7410.611564499403,Fish,Epilimnion
8887.70438194899,9266.702404548423,Fish,Epilimnion
12424.8520710059,10830.629169191488,Fish,Epilimnion
11477.1551724138,10611.52797107225,Fish,Epilimnion
9127.15517241379,9563.430692759492,Fish,Epilimnion
10124.4705882353,9615.4781516072635,Fish,Epilimnion
8004.069767441861,7474.995031952469,Fish,Epilimnion
7151.29411764706,7569.890901822937,Fish,Epilimnion
5930.4304304304305,6464.92945918506,Fish,Epilimnion
6896.216680997421,6901.262689283698,Fish,Epilimnion
6276.1111111111095,6998.138341093581,Fish,Epilimnion
7604.69798657718,8600.449864918824,Fish,Epilimnion
11687.3376623377,11451.75187529339,Fish,Epilimnion
11428.1609195402,11114.428892380518,Fish,Epilimnion
11861.6054158607,10389.321449661247,Fish,Epilimnion
9919.52662721894,9336.89472024302,Fish,Epilimnion
8028.085867620749,8299.971930303846,Fish,Epilimnion
7787.57396449704,7421.480900498091,Fish,Epilimnion
4715.21394611727,6859.486697729474,Fish,Epilimnion
6528.45594179466,6727.916918115572,Fish,Epilimnion
7615.74705517669,8041.525093490016,Fish,Epilimnion
9270.12987012987,9705.397602440102,Fish,Epilimnion
10009.0447154472,9240.504128380162,Fish,Epilimnion
9982.99776286354,9874.524442481452,Fish,Epilimnion
10555.3072625698,9206.243423954553,Fish,Epilimnion
8468.47742922724,9078.84012877977,Fish,Epilimnion
9169.41860465116,8320.004151382196,Fish,Epilimnion
8018.6781609195405,8301.08404112173,Fish,Epilimnion
6344.2871587462105,7355.828895387168,Fish,Epilimnion
7930.53053053053,7127.700237117944,Fish,Epilimnion
7863.71951219512,7222.230050224199,Fish,Epilimnion
6744.14893617021,7500.101026538107,Fish,Epilimnion
7348.33782569632,7190.383799603548,Fish,Epilimnion
6362.79069767442,8289.101996758327,Fish,Epilimnion
11437.3983739837,10914.998321125737,Fish,Epilimnion
8789.48787061995,9463.092622321245,Fish,Epilimnion
8759.654471544722,9353.327874422384,Fish,Epilimnion
10419.3089430894,9153.379288518405,Fish,Epilimnion
10669.701606733,9792.372954971654,Fish,Epilimnion
9850.093109869651,9546.558277886994,Fish,Epilimnion
8428.12812812813,8997.057881220018,Fish,Epilimnion
8074.11526794742,8497.728019555767,Fish,Epilimnion
8397.98775153106,8804.234138332808,Fish,Epilimnion
9798.38274932615,8747.058109981937,Fish,Epilimnion
10170.325203252,9688.42081073178,Fish,Epilimnion
11381.1334824758,10956.336713861629,Fish,Epilimnion
12565.9171597633,11081.406790375944,Fish,Epilimnion
10699.289940828401,9931.340288579304,Fish,Epilimnion
7575.19809825673,8425.245004875429,Fish,Epilimnion
8441.15267947422,8435.011340400117,Fish,Epilimnion
8141.2537917088,8083.494525034758,Fish,Epilimnion
7545.91715976331,7703.737880452774,Fish,Epilimnion
8270.98078867543,7519.467223632317,Fish,Epilimnion
6143.2760364004,6747.3324891011625,Fish,Epilimnion
6868.46275752773,6771.842764998252,Fish,Epilimnion
5224.87360970677,5930.33362058231,Fish,Epilimnion
7400,8130.509081466221,Fish,Epilimnion
8435.19553072626,10505.27056337838,Fish,Epilimnion
11505.586592178799,10203.099680996718,Fish,Epilimnion
10752.8735632184,10500.773782928676,Fish,Epilimnion
12238.9199255121,10303.863083684895,Fish,Epilimnion
10340.782122905,10195.95051160047,Fish,Epilimnion
9070.11494252874,9238.46733131906,Fish,Epilimnion
8868.52886405959,8657.635893465307,Fish,Epilimnion
9165.80459770115,9317.556990721576,Fish,Epilimnion
8578.578578578581,8497.754410757396,Fish,Epilimnion
7330.02873563218,7854.428103830129,Fish,Epilimnion
7818.14914645103,8984.909139493071,Fish,Epilimnion
12200,11194.81910140148,Fish,Epilimnion
11431.471135940401,10143.688778666685,Fish,Epilimnion
9978.59195402299,8799.441771802287,Fish,Epilimnion
8355.67970204842,9630.212147282058,Fish,Epilimnion
8558.62068965517,9095.09473990741,Fish,Epilimnion
9001.656804733731,9160.59166563681,Fish,Epilimnion
10211.781609195401,9154.409766797871,Fish,Epilimnion
8891.836734693881,8724.677080553727,Fish,Epilimnion
7318.806875631951,8505.385061970575,Fish,Epilimnion
7940.5487804878,8170.902838614742,Fish,Epilimnion
12640.782122905,11616.857010991767,Fish,Epilimnion
9668.52886405959,9229.41812885792,Fish,Epilimnion
10105.5865921788,9148.82582839571,Fish,Epilimnion
9105.58659217877,8835.401861988359,Fish,Epilimnion
7381.72147001934,8396.993436970313,Fish,Epilimnion
7532.90229885057,7997.267820799269,Fish,Epilimnion
8823.41176470588,7644.321386713542,Fish,Epilimnion
8242.95977011494,8586.677128557336,Fish,Epilimnion
7055.02958579882,7885.099948295098,Fish,Epilimnion
9844.87895716946,8381.033379914521,Fish,Epilimnion
8444.73372781065,9011.218967896297,Fish,Epilimnion
8814.32308698496,10334.45276374953,Fish,Epilimnion
9477.15517241379,9681.252547408978,Fish,Epilimnion
9128.328328328329,9976.346558666706,Fish,Epilimnion
10641.7974322397,9572.25840527994,Fish,Epilimnion
9027.15517241379,8814.01778499713,Fish,Epilimnion
8277.15517241379,8119.253478893043,Fish,Epilimnion
8203.72439478585,8172.671768716651,Fish,Epilimnion
9566.66666666667,8200.72632050386,Fish,Epilimnion
6539.76331360947,7893.481505379063,Fish,Epilimnion
7455.75575575576,8106.045887448419,Fish,Epilimnion
9057.18390804598,7573.082186656246,Fish,Epilimnion
7020,7988.913341948066,Fish,Epilimnion
7667.26323639075,9546.811876470683,Fish,Epilimnion
10020.211038960999,10397.542126277292,Fish,Epilimnion
8975.81300813008,9646.671980882287,Fish,Epilimnion
8738.9199255121,8844.51658778933,Fish,Epilimnion
9005.91715976331,8716.470495256182,Fish,Epilimnion
8501.17647058824,7929.660009843469,Fish,Epilimnion
7921.23983739837,8423.130982018678,Fish,Epilimnion
7770.391061452509,7142.178382658897,Fish,Epilimnion
6518.70576339737,7082.962723506919,Fish,Epilimnion
7083.84146341463,7091.9611706359765,Fish,Epilimnion
7293.01775147929,7171.931425320619,Fish,Epilimnion
6937.633136094681,7016.285726559626,Fish,Epilimnion
5971.42857142857,8164.277369031587,Fish,Epilimnion
9387.90584415585,9690.650224039113,Fish,Epilimnion
11238.9199255121,10047.010314124678,Fish,Epilimnion
9514.897579143391,9908.64252428698,Fish,Epilimnion
9737.05772811918,9480.92978769994,Fish,Epilimnion
8751.64705882353,9399.995226520829,Fish,Epilimnion
9005.58659217877,8671.781823065212,Fish,Epilimnion
8654.310344827589,8678.259695283758,Fish,Epilimnion
7962.93103448276,8818.229380364664,Fish,Epilimnion
8102.94117647059,8050.415798391685,Fish,Epilimnion
9104.73372781065,8867.05122041121,Fish,Epilimnion
10089.9390243902,9887.840026520966,Fish,Epilimnion
11189.0972222222,10827.619266497064,Fish,Epilimnion
11397.7514792899,12262.991484172668,Fish,Epilimnion
12203.7243947858,10957.396494116776,Fish,Epilimnion
11896.2756052142,10448.241247156477,Fish,Epilimnion
9472.84482758621,9721.79295775818,Fish,Epilimnion
9872.84482758621,9934.7942631373935,Fish,Epilimnion
8906.61000944287,9304.278919466997,Fish,Epilimnion
8228.11764705882,8897.880827938143,Fish,Epilimnion
9807.18390804598,8387.95220947251,Fish,Epilimnion
8617.38505747126,9387.16227928902,Fish,Epilimnion
8835.36585365854,9588.796050374303,Fish,Epilimnion
10393.980233602899,10031.94593908785,Fish,Epilimnion
7932.6656394453,8421.1130790011,Fish,Hypolimnion
6315.62500000001,5986.140999628891,Fish,Hypolimnion
5161.481481481491,5838.904311374913,Fish,Hypolimnion
5052.234206471499,4686.800730517056,Fish,Hypolimnion
4349.614791987679,4116.729700640457,Fish,Hypolimnion
3894.91525423729,3790.944228238368,Fish,Hypolimnion
4868.87519260401,3970.093683936417,Fish,Hypolimnion
3213.75,2692.4878912217696,Fish,Hypolimnion
1072.41910631741,967.3286995254616,Fish,Hypolimnion
426.85185185185196,-401.1543629081516,Fish,Hypolimnion
959.313725490197,2763.9178307692464,Fish,Hypolimnion
2746.7576791808897,1926.537879798451,Fish,Hypolimnion
10434.765625,10569.029074941893,Fish,Hypolimnion
8269.60784313726,7490.0832080654945,Fish,Hypolimnion
7296.19047619048,7812.349213338942,Fish,Hypolimnion
5469.444444444451,6637.296963018583,Fish,Hypolimnion
5301.280227596019,4666.96220645162,Fish,Hypolimnion
2515.18518518519,3219.1781415466567,Fish,Hypolimnion
2933.28125,2660.5068512638213,Fish,Hypolimnion
3017.8125,1975.23967945221,Fish,Hypolimnion
435.374149659864,869.4290176166404,Fish,Hypolimnion
457.777777777778,1168.692071530677,Fish,Hypolimnion
200,-355.04140094972195,Fish,Hypolimnion
12003.5185185185,11459.882325312206,Fish,Hypolimnion
7980.58551617874,9161.91148639132,Fish,Hypolimnion
8299.60937500001,7083.842391796417,Fish,Hypolimnion
4830.989583333339,5490.200552436223,Fish,Hypolimnion
3970.15625,4150.691039866467,Fish,Hypolimnion
5194.8253557568,4336.650853617331,Fish,Hypolimnion
3298.7673343605597,3362.6997389104836,Fish,Hypolimnion
2554.08320493067,1855.3580244592576,Fish,Hypolimnion
566.111111111112,1114.6208417492728,Fish,Hypolimnion
1095.77702702703,704.9575768919359,Fish,Hypolimnion
677.592592592593,472.8910124893076,Fish,Hypolimnion
319.71066907775804,-244.4406821723447,Fish,Hypolimnion
228.921568627451,760.762581472343,Fish,Hypolimnion
11257.1875,10924.593468485258,Fish,Hypolimnion
9852.5,9740.699358020824,Fish,Hypolimnion
9016.11111111112,8433.578822374904,Fish,Hypolimnion
6250.74074074074,6795.062040424922,Fish,Hypolimnion
4625.3703703703795,4695.5602425314155,Fish,Hypolimnion
2385.26077097506,2070.462716180238,Fish,Hypolimnion
1052.22222222222,1115.8541127051217,Fish,Hypolimnion
366.111111111112,828.9163056646007,Fish,Hypolimnion
75.5102040816327,-232.36943095017097,Fish,Hypolimnion
100,0.29007425165174333,Fish,Hypolimnion
100,587.9700458538241,Fish,Hypolimnion
143.14868804664698,-734.1121800198055,Fish,Hypolimnion
167.857142857143,7468.614422491229,Fish,Hypolimnion
12020.879120879099,10429.082586299664,Fish,Hypolimnion
11219.8148148148,11146.63065094587,Fish,Hypolimnion
9398.878923766819,8737.483233526329,Fish,Hypolimnion
8702.03703703704,7891.718022857804,Fish,Hypolimnion
6482.22222222223,6533.342954421329,Fish,Hypolimnion
5230.27613412229,4736.401391430502,Fish,Hypolimnion
3339.43329397875,3495.8557033937673,Fish,Hypolimnion
1453.97676496872,1173.05453512809,Fish,Hypolimnion
439.234449760766,822.1387809279069,Fish,Hypolimnion
249.513381995134,434.2152729668401,Fish,Hypolimnion
100,133.2255968327811,Fish,Hypolimnion
100,-1190.062964895582,Fish,Hypolimnion
100,4468.310849007417,Fish,Hypolimnion
8317.12707182321,8293.0393490071,Fish,Hypolimnion
6376.36949516649,5492.430949680045,Fish,Hypolimnion
3311.95476575122,3680.466172833204,Fish,Hypolimnion
2912.06434316354,2861.4433719929775,Fish,Hypolimnion
1547.2789115646299,1426.0952610951133,Fish,Hypolimnion
584.699915469147,1246.3635628989805,Fish,Hypolimnion
415.33687943262396,316.8150460622687,Fish,Hypolimnion
457.508833922262,-192.40468287420495,Fish,Hypolimnion
900.394477317554,914.779997136388,Fish,Hypolimnion
500,-677.6693944206605,Fish,Hypolimnion
141.208791208791,2214.5983215929864,Fish,Hypolimnion
11250.7194244604,9946.499110203617,Fish,Hypolimnion
8195.2741020794,8215.112546190401,Fish,Hypolimnion
7435.04867872045,7022.7581298682935,Fish,Hypolimnion
4667.96116504855,5509.4496477688945,Fish,Hypolimnion
4117.44372990354,4097.136868245742,Fish,Hypolimnion
3702.05540661305,2666.2165041458315,Fish,Hypolimnion
1327.69367764916,1854.1579837048869,Fish,Hypolimnion
257.452574525746,13.696126329714136,Fish,Hypolimnion
445.347313237222,1065.1288465474504,Fish,Hypolimnion
722.662889518414,390.9755952441999,Fish,Hypolimnion
635.087719298246,-77.87277561955835,Fish,Hypolimnion
9934.451901565999,10414.762868632246,Fish,Hypolimnion
8353.693181818191,7996.817237685398,Fish,Hypolimnion
8327.39018087856,7610.253281039385,Fish,Hypolimnion
5935.862785862791,6547.8883822500475,Fish,Hypolimnion
5042.78506559032,4468.467205329086,Fish,Hypolimnion
2138.00995024876,1951.2861957730045,Fish,Hypolimnion
789.816232771823,1197.9352842434091,Fish,Hypolimnion
154.06162464986,418.882118272094,Fish,Hypolimnion
100,378.49592181136376,Fish,Hypolimnion
116.666666666667,190.5628300552063,Fish,Hypolimnion
100,-958.3813704968052,Fish,Hypolimnion
2843.9189189189296,6892.147861112898,Fish,Hypolimnion
8689.84700973575,7699.854680101986,Fish,Hypolimnion
5791.66666666667,5367.258866155643,Fish,Hypolimnion
5476.9647696476995,4564.010722234973,Fish,Hypolimnion
2217.5600739371603,2157.3672474677223,Fish,Hypolimnion
2130.57742782153,2217.0588009866083,Fish,Hypolimnion
1137.26937269373,1309.6830387889452,Fish,Hypolimnion
473.834196891192,-200.04831907692108,Fish,Hypolimnion
392.18749999999903,1034.5885726005786,Fish,Hypolimnion
1580.7017543859602,872.6629814274653,Fish,Hypolimnion
3720,4774.850828368364,Fish,Hypolimnion
4325.2311756935305,5283.880394890152,Fish,Hypolimnion
5687.23747980614,5255.804745241765,Fish,Hypolimnion
3708.40064620356,3553.924531676369,Fish,Hypolimnion
2335.5980861244,2216.4880074940947,Fish,Hypolimnion
844.624746450305,1048.516891447663,Fish,Hypolimnion
204.42132639791998,318.7241909432733,Fish,Hypolimnion
0,-23.280138625504073,Fish,Hypolimnion
100,125.01284334298796,Fish,Hypolimnion
113.095238095238,-13.226749859679604,Fish,Hypolimnion
0,-561.9993796490099,Fish,Hypolimnion
406.55737704918,421.7280572122024,Fish,Hypolimnion
9914.73922902495,10089.483640744436,Fish,Hypolimnion
7867.7966101695,7751.997765005053,Fish,Hypolimnion
6239.4184168013,5959.706159025786,Fish,Hypolimnion
5298.191214470289,5892.055023583598,Fish,Hypolimnion
2822.35084594836,2490.814910999021,Fish,Hypolimnion
2083.44103392569,1909.9414511609095,Fish,Hypolimnion
665.627782724845,1120.3485431430445,Fish,Hypolimnion
100,34.89800691514265,Fish,Hypolimnion
400,376.503839507328,Fish,Hypolimnion
100,-403.67113464493355,Fish,Hypolimnion
2296.35627530365,2514.35123806003,Fish,Hypolimnion
10418.1818181818,10918.2982592385,Fish,Hypolimnion
8819.638826185112,8303.811619113176,Fish,Hypolimnion
7665.9090909091,7005.291711705163,Fish,Hypolimnion
6459.2513368984,6004.598951382893,Fish,Hypolimnion
5421.7616580310905,4180.330926289175,Fish,Hypolimnion
111.33412042502901,1656.7787978893416,Fish,Hypolimnion
2458.56459330144,1780.237849094566,Fish,Hypolimnion
1348.1331987891,986.0244150780608,Fish,Hypolimnion
647.810218978102,606.9697538205112,Fish,Hypolimnion
0,79.45127910980102,Fish,Hypolimnion
300,1217.8773761619266,Fish,Hypolimnion
548.9795918367349,-744.2160623441913,Fish,Hypolimnion
5381.405895691621,6690.9534243355065,Fish,Hypolimnion
4202.96296296297,5003.769708520828,Fish,Hypolimnion
2800.92592592593,2391.209476856729,Fish,Hypolimnion
1696.09375,1362.0237942701003,Fish,Hypolimnion
240.23402340234,721.7334295195965,Fish,Hypolimnion
221.481481481481,109.88960181072588,Fish,Hypolimnion
100,86.89164569837291,Fish,Hypolimnion
124.08500590318799,85.32304370254772,Fish,Hypolimnion
0,-270.048965485939,Fish,Hypolimnion
0,-402.34482648646446,Fish,Hypolimnion
8703.69318181818,10059.3941545771,Fish,Hypolimnion
3001.52354570637,3732.66882184276,Fish,Hypolimnion
3350.94501718213,2578.451938593336,Fish,Hypolimnion
1381.74006444683,1044.973308183315,Fish,Hypolimnion
526.171243941841,1241.0218727414745,Fish,Hypolimnion
820.559610705596,491.03467615164095,Fish,Hypolimnion
341.536050156739,218.37242164020785,Fish,Hypolimnion
325.709515859766,585.8007507493027,Fish,Hypolimnion
0,-658.6905186663638,Fish,Hypolimnion
3084.3137254902003,4889.690557550965,Fish,Hypolimnion
1798.5795454545498,2342.544687465805,Fish,Hypolimnion
400,357.12687575406966,Fish,Hypolimnion
4516.9191919192,5008.457706407386,Fish,Hypolimnion
1308.28220858896,939.038945876453,Fish,Hypolimnion
1612.27722772277,1038.764372985623,Fish,Hypolimnion
0,676.6927318801087,Fish,Hypolimnion
100,47.11065785571226,Fish,Hypolimnion
100,-147.20952936765025,Fish,Hypolimnion
53.7878787878787,-234.09563441194416,Fish,Hypolimnion
100,-19.821345089962765,Fish,Hypolimnion
100,-163.00466040263902,Fish,Hypolimnion
6200,8289.101996758327,Fish,Hypolimnion
9883.008356545959,9074.136105465215,Fish,Hypolimnion
4935.61151079137,6451.389274238189,Fish,Hypolimnion
2977.80269058296,3641.663175949347,Fish,Hypolimnion
3320.19498607243,2280.747748334923,Fish,Hypolimnion
1338.31672203765,1978.621699137268,Fish,Hypolimnion
100,792.3769525317769,Fish,Hypolimnion
197.40932642487,612.7936482729609,Fish,Hypolimnion
100,-493.79782699371685,Fish,Hypolimnion
219.647696476965,-450.98221898656374,Fish,Hypolimnion
100,-266.54404290499934,Fish,Hypolimnion
1350.56360708535,2099.0107993354236,Fish,Hypolimnion
4876.82119205299,5318.4229719551995,Fish,Hypolimnion
7824.26303854876,8517.267248528884,Fish,Hypolimnion
3095.9641255605497,3373.8718343644177,Fish,Hypolimnion
983.972911963885,1440.916590897538,Fish,Hypolimnion
1850.92024539878,1196.969663372627,Fish,Hypolimnion
1226.953125,1099.5725152650468,Fish,Hypolimnion
584.156142365098,857.8239679114901,Fish,Hypolimnion
0,131.47517083026074,Fish,Hypolimnion
19.8648648648648,-364.4439059720853,Fish,Hypolimnion
101.092043681747,3.838689437480189,Fish,Hypolimnion
0,286.55885414116716,Fish,Hypolimnion
100,-194.06304118919624,Fish,Hypolimnion
7840.755208333329,10122.777093880812,Fish,Hypolimnion
9662.76923076924,8581.917721455846,Fish,Hypolimnion
7961.48148148149,7408.943633382717,Fish,Hypolimnion
6165.758754863819,6185.132105405259,Fish,Hypolimnion
4440.234375,4074.704545144343,Fish,Hypolimnion
1794.21768707483,2081.6943098044103,Fish,Hypolimnion
713.8020833333339,395.1782497508411,Fish,Hypolimnion
100,514.3062094576409,Fish,Hypolimnion
100,311.69448722948897,Fish,Hypolimnion
0,-315.18233443259317,Fish,Hypolimnion
300,-99.90493188155564,Fish,Hypolimnion
9663.5528330781,10150.484844196311,Fish,Hypolimnion
6032.6656394453,5462.903167500383,Fish,Hypolimnion
495.68567026194097,1764.274867936795,Fish,Hypolimnion
1967.15758468336,1467.980489075089,Fish,Hypolimnion
1252.13379469435,959.3653093215926,Fish,Hypolimnion
507.542262678804,597.0095523613091,Fish,Hypolimnion
257.171514543631,346.8385492987091,Fish,Hypolimnion
618.445322793149,997.3519192843612,Fish,Hypolimnion
406.29629629629596,-326.7183454957206,Fish,Hypolimnion
734.5505617977531,598.9026208352954,Fish,Hypolimnion
9169.67840735069,9377.653956702214,Fish,Hypolimnion
6265.17719568568,6321.450903753074,Fish,Hypolimnion
4124.90221642764,4106.189084959218,Fish,Hypolimnion
3067.02862783811,3134.1378677605385,Fish,Hypolimnion
1480.08898776418,1849.987449446505,Fish,Hypolimnion
583.333333333334,463.0429087993726,Fish,Hypolimnion
13.7826961770624,-108.87153294056668,Fish,Hypolimnion
100,-123.61946657725385,Fish,Hypolimnion
0,-531.308803621658,Fish,Hypolimnion
248.684210526316,1118.8565106726778,Fish,Hypolimnion
166.048237476809,-258.4911868315657,Fish,Hypolimnion
4773.95833333334,5133.763443659983,Fish,Hypolimnion
